TEAM,G,W,P_V,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,YEAR,CONF_A10,CONF_ACC,CONF_AE,CONF_ASun,CONF_Amer,CONF_B10,CONF_B12,CONF_BE,CONF_BSky,CONF_BSth,CONF_BW,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_Horz,CONF_Ind,CONF_Ivy,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_P12,CONF_Pat,CONF_SB,CONF_SC,CONF_SEC,CONF_SWAC,CONF_Slnd,CONF_Sum,CONF_WAC,CONF_WCC,CONF_ind
312,31,7,0.22580645161290322,91.6,106.4,0.1521,47.4,54.5,23.0,19.3,29.1,30.5,30.3,42.3,45.9,52.0,33.5,40.1,65.0,-17.6,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,31,7,0.22580645161290322,92.1,112.8,0.0887,48.9,52.6,22.5,17.5,26.2,38.5,35.2,35.7,47.2,51.7,35.0,36.3,68.7,-18.6,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,27,8,0.2962962962962963,95.1,105.3,0.2359,45.5,50.7,20.5,21.0,28.4,30.9,33.4,43.1,43.5,49.5,33.3,35.5,64.6,-14.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,28,8,0.2857142857142857,90.9,100.3,0.2435,43.9,45.8,18.6,18.8,28.1,30.5,34.7,36.3,42.9,47.5,30.5,27.9,64.3,-15.0,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,28,8,0.2857142857142857,101.4,112.1,0.2403,50.8,53.3,17.9,15.7,24.2,31.9,37.4,26.0,48.2,51.3,37.1,38.0,67.8,-14.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,28,8,0.2857142857142857,88.1,102.4,0.1511,41.1,48.7,20.2,19.0,33.3,31.9,36.7,34.2,40.1,48.1,28.9,33.5,67.2,-14.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,29,8,0.27586206896551724,99.9,99.4,0.5163,46.0,48.7,18.8,19.6,28.4,35.5,35.9,40.0,44.6,47.5,32.2,34.2,63.2,-11.6,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,30,8,0.26666666666666666,98.9,104.6,0.3459,47.9,51.5,20.8,17.3,30.9,33.2,31.7,32.8,45.9,48.7,33.8,37.9,69.3,-12.5,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,30,8,0.26666666666666666,97.1,103.5,0.323,48.2,54.0,21.9,23.1,27.5,34.1,36.0,37.6,48.0,52.7,32.4,37.5,65.8,-14.5,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,32,8,0.25,94.1,106.1,0.2023,46.1,48.7,23.7,17.0,33.0,34.5,38.1,27.7,43.8,48.2,33.7,33.1,64.1,-18.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,28,9,0.32142857142857145,98.1,92.6,0.6606,43.5,45.4,18.5,20.2,29.2,34.9,37.3,47.1,39.9,46.7,33.7,28.1,62.2,-8.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,29,9,0.3103448275862069,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,29,9,0.3103448275862069,95.9,106.6,0.2288,46.6,50.2,21.4,17.5,31.5,32.8,36.7,38.0,45.1,50.3,33.5,33.3,66.7,-14.5,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,29,9,0.3103448275862069,98.1,110.1,0.2094,49.8,51.2,21.9,18.1,33.2,35.6,32.2,38.2,48.4,49.1,35.2,37.1,68.4,-14.6,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,29,9,0.3103448275862069,91.0,104.6,0.167,44.4,48.6,21.9,17.2,32.0,27.8,36.8,57.0,42.9,47.1,32.2,35.1,69.7,-15.7,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29,9,0.3103448275862069,89.2,111.1,0.074,43.8,49.8,21.0,17.4,31.8,31.9,36.9,36.0,43.9,48.8,28.9,34.9,66.1,-16.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,30,9,0.3,93.5,101.1,0.2881,44.0,49.6,23.3,17.9,33.7,31.0,36.1,35.8,43.2,47.7,31.0,35.7,65.4,-11.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,30,9,0.3,92.1,102.5,0.2259,45.8,50.1,20.0,22.0,30.3,32.5,30.3,41.7,44.1,49.0,33.6,35.0,63.7,-15.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,30,9,0.3,97.1,109.6,0.1999,48.7,52.1,20.2,20.9,30.1,35.1,40.0,39.3,50.1,51.1,30.5,36.5,67.2,-15.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,31,9,0.2903225806451613,100.0,102.7,0.4235,44.9,51.9,16.8,19.5,25.8,31.7,34.4,37.9,45.8,52.5,28.8,33.9,61.0,-12.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,31,9,0.2903225806451613,93.3,100.2,0.3071,47.7,47.8,23.5,21.4,26.8,32.9,34.4,44.9,46.1,45.8,34.3,34.4,68.4,-15.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,31,9,0.2903225806451613,92.6,109.4,0.1276,45.7,54.1,20.0,21.1,27.1,35.5,31.6,33.5,44.2,52.8,32.3,37.2,65.2,-15.5,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31,9,0.2903225806451613,91.1,110.1,0.1023,45.1,49.4,22.0,19.5,33.4,34.5,32.2,38.0,44.8,47.6,30.6,35.2,67.0,-17.2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,32,9,0.28125,97.0,99.4,0.4298,46.0,49.7,19.7,19.8,29.2,29.9,35.3,43.0,45.7,48.3,31.1,34.5,67.1,-13.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,32,9,0.28125,85.4,101.2,0.1234,42.3,44.4,22.2,19.1,29.3,36.0,38.1,47.0,41.6,43.8,29.3,30.5,67.7,-16.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,26,10,0.38461538461538464,98.7,101.9,0.4071,47.6,49.3,17.8,20.1,29.0,27.0,33.7,42.4,44.5,46.5,35.4,37.3,61.7,-11.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,26,10,0.38461538461538464,95.6,103.1,0.295,46.8,51.5,20.7,21.9,30.1,30.2,35.4,52.4,44.7,51.3,33.7,34.6,66.5,-10.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,27,10,0.37037037037037035,94.7,105.2,0.2301,46.9,51.2,24.2,21.5,35.3,34.6,38.2,45.8,47.3,51.2,30.8,34.1,65.6,-12.5,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,28,10,0.35714285714285715,97.6,101.8,0.3793,48.6,48.1,23.0,17.9,32.4,33.3,34.3,33.2,46.8,45.5,35.3,35.4,63.8,-10.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
326,28,10,0.35714285714285715,96.4,110.7,0.1693,49.6,50.5,18.9,17.3,25.7,30.1,30.5,27.4,50.3,50.0,32.1,34.4,64.5,-14.3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,29,10,0.3448275862068966,95.8,103.6,0.2902,47.3,48.2,21.7,17.2,30.4,30.4,33.3,34.3,48.8,45.9,29.2,35.4,69.6,-13.9,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,29,10,0.3448275862068966,90.2,101.7,0.2009,44.2,49.0,19.5,21.6,32.2,31.9,35.8,39.9,42.9,47.0,31.2,36.6,67.6,-15.6,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,29,10,0.3448275862068966,98.4,116.9,0.1214,51.5,55.7,20.1,17.6,24.5,37.1,28.9,29.1,50.2,54.8,36.5,38.4,72.4,-13.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,30,10,0.3333333333333333,103.6,111.0,0.3107,48.3,55.0,19.8,19.8,30.9,33.1,39.4,34.8,47.1,54.2,33.2,37.7,65.6,-13.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,0.3333333333333333,95.7,106.4,0.2266,47.3,51.3,20.2,15.6,28.5,27.0,30.9,27.9,43.8,45.7,36.2,41.1,59.9,-13.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,31,10,0.3225806451612903,101.5,97.8,0.6044,44.2,49.4,18.9,17.5,30.9,27.1,37.1,51.1,44.1,48.0,29.6,34.4,65.3,-7.4,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,31,10,0.3225806451612903,97.0,103.5,0.3219,48.4,49.9,20.8,18.9,27.0,33.1,39.6,32.0,46.6,47.6,34.6,36.8,68.3,-15.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,31,10,0.3225806451612903,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,31,10,0.3225806451612903,96.4,107.8,0.2174,48.8,48.1,19.3,15.8,29.4,35.3,32.0,36.2,47.0,46.2,34.1,35.1,68.5,-16.7,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,31,10,0.3225806451612903,96.1,107.8,0.211,50.7,51.8,21.1,20.0,26.8,34.4,31.3,36.6,48.7,50.8,36.4,35.9,60.7,-15.3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,31,10,0.3225806451612903,90.7,103.6,0.1782,44.4,52.9,20.9,25.5,29.8,35.2,32.3,41.5,43.5,52.2,31.0,36.0,70.3,-15.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,32,10,0.3125,95.7,99.7,0.3854,44.6,51.4,20.1,20.9,32.7,32.4,34.0,40.4,42.6,48.7,32.6,37.5,64.8,-12.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,32,10,0.3125,89.8,98.0,0.2682,44.6,49.9,24.8,22.3,30.5,36.1,40.8,25.8,45.5,50.0,28.4,33.2,68.1,-11.6,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
323,32,10,0.3125,97.7,107.5,0.2493,46.9,52.6,20.6,20.4,31.0,34.4,36.4,34.4,44.7,52.3,33.4,35.4,64.6,-15.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,26,11,0.4230769230769231,96.0,101.8,0.3356,47.0,49.6,21.7,22.0,37.0,30.6,35.8,39.1,46.8,47.7,31.6,34.8,65.1,-11.6,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,27,11,0.4074074074074074,95.9,103.3,0.2997,48.1,49.8,18.9,21.0,25.2,31.7,28.4,35.7,46.8,49.5,33.1,33.5,59.6,-12.0,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,27,11,0.4074074074074074,85.7,102.4,0.1137,43.8,47.3,25.0,22.6,31.7,33.0,37.5,41.7,42.5,46.8,31.7,32.6,69.0,-12.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,28,11,0.39285714285714285,94.3,103.9,0.2475,46.6,47.1,21.4,18.2,29.3,30.6,36.1,36.7,46.4,46.1,31.3,32.6,61.1,-12.5,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,28,11,0.39285714285714285,100.5,112.3,0.2187,49.2,51.2,17.6,18.6,32.0,37.2,30.5,30.7,49.9,49.8,32.2,36.3,71.3,-13.7,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,28,11,0.39285714285714285,98.8,113.2,0.1726,47.8,55.5,17.0,21.1,29.2,30.1,37.3,39.6,46.5,53.7,33.3,39.1,66.2,-13.8,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,28,11,0.39285714285714285,97.0,111.9,0.1622,47.9,50.7,19.8,19.4,33.4,36.6,29.6,40.8,46.4,49.6,34.2,35.7,72.6,-13.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,28,11,0.39285714285714285,93.7,108.7,0.1541,44.9,48.8,17.9,19.0,31.8,37.8,30.3,35.8,43.9,48.6,31.9,32.8,64.3,-12.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119,29,11,0.3793103448275862,108.3,111.6,0.4141,52.7,51.7,21.2,14.2,33.1,29.2,37.6,30.8,51.4,50.5,36.8,36.0,63.4,-11.6,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210,29,11,0.3793103448275862,100.8,108.5,0.3003,51.3,53.0,20.2,19.0,31.4,29.7,33.2,33.4,49.2,52.7,37.1,35.6,66.4,-13.3,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,29,11,0.3793103448275862,97.9,107.6,0.2531,46.9,52.2,21.2,21.1,31.9,32.5,30.4,45.2,45.1,51.8,33.5,35.4,65.4,-11.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,29,11,0.3793103448275862,96.2,107.7,0.2142,46.7,51.8,23.2,18.6,35.7,32.0,44.6,44.9,46.5,52.6,31.5,33.8,70.7,-12.4,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,29,11,0.3793103448275862,93.8,105.4,0.2079,45.6,49.6,19.5,18.4,26.4,32.0,36.0,42.8,42.1,46.1,35.5,39.7,66.3,-11.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,29,11,0.3793103448275862,93.7,106.8,0.1817,44.5,50.0,18.2,20.9,27.4,35.0,38.4,39.3,43.2,51.3,31.2,31.5,68.6,-13.5,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191,30,11,0.36666666666666664,103.1,104.3,0.4671,47.3,51.8,18.7,18.7,28.9,32.0,41.8,40.2,47.8,49.5,30.9,37.4,67.0,-9.2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30,11,0.36666666666666664,95.4,98.5,0.4087,46.6,48.0,19.9,20.0,30.4,31.6,25.8,34.2,46.8,46.5,30.6,34.3,64.1,-13.3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,30,11,0.36666666666666664,96.0,102.9,0.3104,44.4,47.8,20.7,18.5,33.6,32.8,41.5,34.3,44.9,45.3,28.6,35.7,66.9,-13.5,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,30,11,0.36666666666666664,96.1,110.1,0.174,48.2,51.6,20.1,20.2,32.7,34.6,30.8,39.2,48.7,52.2,31.2,33.5,66.3,-14.4,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30,11,0.36666666666666664,96.5,110.9,0.1682,46.0,53.5,20.0,18.5,33.9,27.8,43.0,32.6,45.9,51.4,30.8,37.6,67.7,-14.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
297,31,11,0.3548387096774194,99.3,104.0,0.3703,46.5,52.8,21.5,21.3,32.1,34.3,38.1,41.1,47.9,51.1,28.8,37.5,68.2,-9.4,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,31,11,0.3548387096774194,97.3,108.5,0.2229,50.1,54.1,21.3,21.3,30.2,29.8,34.2,37.6,48.7,51.2,35.0,38.9,60.2,-15.3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,32,11,0.34375,105.6,103.2,0.565,47.4,51.5,19.8,21.5,31.7,35.7,31.7,36.2,48.3,50.4,29.9,36.5,72.8,-9.4,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,32,11,0.34375,95.8,104.5,0.2684,48.0,49.1,19.8,15.2,26.2,27.0,27.6,33.0,46.1,46.9,34.2,35.5,67.2,-14.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,32,11,0.34375,94.9,107.1,0.1995,48.7,53.2,20.5,20.2,27.0,30.7,31.4,38.8,48.5,52.2,32.7,36.6,68.5,-14.7,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,33,11,0.3333333333333333,98.9,107.4,0.2782,47.8,51.2,19.3,20.7,26.9,33.7,36.5,37.7,46.7,50.8,33.2,34.8,72.2,-15.7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,25,12,0.48,93.0,102.0,0.2569,45.8,45.1,21.5,21.2,33.8,31.9,41.3,41.7,42.3,42.5,35.8,33.3,67.5,-9.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27,12,0.4444444444444444,94.3,99.7,0.3458,47.6,49.5,21.6,18.5,30.5,27.1,34.3,34.0,45.3,45.7,34.0,37.8,64.4,-10.3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,27,12,0.4444444444444444,94.7,106.3,0.2091,45.8,50.4,17.8,19.0,30.1,31.2,37.2,27.7,44.1,48.8,33.0,35.4,63.0,-11.8,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,28,12,0.42857142857142855,90.5,106.3,0.1346,47.4,49.5,20.8,22.0,27.0,35.8,39.4,35.9,44.9,48.6,34.9,34.8,64.1,-12.5,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,29,12,0.41379310344827586,101.5,103.6,0.4413,46.5,52.0,22.2,20.4,35.0,29.8,42.9,40.3,45.0,49.2,33.2,38.3,64.6,-10.2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,29,12,0.41379310344827586,106.1,108.5,0.4364,53.6,48.9,20.0,16.1,28.5,32.4,37.6,30.1,52.2,49.3,37.2,32.0,63.6,-12.1,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,29,12,0.41379310344827586,101.2,107.3,0.3378,46.6,54.7,19.1,22.2,35.9,31.0,38.5,39.8,45.7,53.6,33.0,37.7,71.0,-11.7,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,30,12,0.4,104.2,108.8,0.3797,53.6,54.1,18.1,22.8,25.0,37.2,35.5,36.6,51.8,54.8,37.7,35.1,69.9,-13.3,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,30,12,0.4,101.5,106.6,0.3617,48.4,50.8,18.2,19.8,34.3,33.9,31.6,37.8,48.0,51.3,32.8,33.2,66.5,-13.1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,30,12,0.4,98.3,106.6,0.2822,47.4,52.8,19.6,20.6,28.2,28.3,30.7,37.4,46.1,49.8,33.2,38.7,68.2,-11.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,30,12,0.4,94.2,106.4,0.1987,46.1,50.3,21.5,20.2,33.0,32.0,36.3,39.5,45.4,49.6,32.0,34.5,69.4,-12.9,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,31,12,0.3870967741935484,99.8,96.9,0.5856,44.6,47.3,17.7,19.6,30.3,34.5,29.2,30.5,43.2,48.5,31.3,29.9,60.4,-6.8,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,31,12,0.3870967741935484,100.2,104.4,0.3831,48.1,49.8,22.9,19.2,37.6,36.1,45.0,38.4,49.1,47.3,30.9,37.1,68.1,-11.4,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,31,12,0.3870967741935484,97.4,103.5,0.3345,47.7,47.7,20.1,15.5,28.3,30.1,29.6,31.2,45.3,47.7,34.5,31.7,63.1,-13.3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,31,12,0.3870967741935484,98.8,106.1,0.3053,50.6,48.3,22.1,18.6,31.0,38.1,29.7,36.5,50.2,47.0,34.2,34.9,66.4,-12.1,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,31,12,0.3870967741935484,99.6,107.4,0.2974,47.6,49.9,18.9,20.4,34.6,35.1,30.9,47.1,46.0,50.5,34.0,32.5,66.5,-13.2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,31,12,0.3870967741935484,86.5,94.9,0.2543,44.2,47.6,20.3,22.2,25.9,27.0,27.9,38.3,43.2,48.4,30.7,30.6,63.9,-13.2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
